country,city,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
UK,Dundee,Rapid,0.23,0.23,10.139,0.19,1.9,44.083,50.0,31/01/2021 21:26:00,1612124760.0,6,2021.0,21,26,31/01/2021 21:40:00,1612125600.0,6,2021.0,21,40,0,Normal
UK,Dundee,Rapid,0.67,0.67,13.207,0.18,2.36,19.712,50.0,31/01/2021 21:32:00,1612125120.0,6,2021.0,21,32,31/01/2021 22:12:00,1612127520.0,6,2021.0,22,12,0,Normal
UK,Dundee,Rapid,1.0,1.0,29.413,0.16,4.79,29.413,50.0,31/01/2021 21:33:00,1612125180.0,6,2021.0,21,33,31/01/2021 22:33:00,1612128780.0,6,2021.0,22,33,0,Normal
UK,Dundee,Rapid,0.15,0.15,5.739,0.22,1.24,38.26,50.0,31/01/2021 21:33:00,1612125180.0,6,2021.0,21,33,31/01/2021 21:42:00,1612125720.0,6,2021.0,21,42,0,Normal
UK,Dundee,Rapid,0.2,0.2,4.24,0,0,21.2,50.0,31/01/2021 21:33:00,1612125180.0,6,2021.0,21,33,31/01/2021 21:45:00,1612125900.0,6,2021.0,21,45,0,Normal
UK,Dundee,Rapid,0.55,0.55,8.663,0.19,1.67,15.751,50.0,31/01/2021 21:43:00,1612125780.0,6,2021.0,21,43,31/01/2021 22:16:00,1612127760.0,6,2021.0,22,16,0,Normal
UK,Dundee,Fast,5.42,5.42,12.84,0,0,2.369,7.0,31/01/2021 21:48:00,1612126080.0,6,2021.0,21,48,01/02/2021 03:13:00,1612145580.0,0,2021.0,3,13,0,Normal
UK,Dundee,Rapid,0.73,0.73,20.129,0.17,3.39,27.574,50.0,31/01/2021 21:52:00,1612126320.0,6,2021.0,21,52,31/01/2021 22:36:00,1612128960.0,6,2021.0,22,36,0,Normal
UK,Dundee,Rapid,0.22,0.22,4.303,0.24,1.02,19.559,50.0,31/01/2021 21:55:00,1612126500.0,6,2021.0,21,55,31/01/2021 22:08:00,1612127280.0,6,2021.0,22,8,0,Normal
UK,Dundee,Fast,9.85,9.85,25.309,0.16,4.17,2.569,22.0,31/01/2021 21:58:00,1612126680.0,6,2021.0,21,58,01/02/2021 07:49:00,1612162140.0,0,2021.0,7,49,0,Normal
UK,Dundee,Rapid,0.63,0.63,20.823,0.17,3.5,33.052,50.0,31/01/2021 22:01:00,1612126860.0,6,2021.0,22,1,31/01/2021 22:39:00,1612129140.0,6,2021.0,22,39,0,Normal
UK,Dundee,Fast,19.42,19.42,0.0,0,0,0.0,7.0,31/01/2021 22:04:00,1612127040.0,6,2021.0,22,4,01/02/2021 17:29:00,1612196940.0,0,2021.0,17,29,0,Normal
UK,Dundee,Rapid,0.17,0.17,5.898,0.21,1.26,34.694,50.0,31/01/2021 22:07:00,1612127220.0,6,2021.0,22,7,31/01/2021 22:17:00,1612127820.0,6,2021.0,22,17,0,Normal
UK,Dundee,Rapid,0.4,0.4,14.638,0.18,2.57,36.595,50.0,31/01/2021 22:10:00,1612127400.0,6,2021.0,22,10,31/01/2021 22:34:00,1612128840.0,6,2021.0,22,34,0,Normal
UK,Dundee,Rapid,0.1,0.1,4.013,0.24,0.98,40.13,50.0,31/01/2021 22:12:00,1612127520.0,6,2021.0,22,12,31/01/2021 22:18:00,1612127880.0,6,2021.0,22,18,0,Normal
UK,Dundee,Fast,5.5,5.5,20.114,0.17,3.38,3.657,22.0,31/01/2021 22:35:00,1612128900.0,6,2021.0,22,35,01/02/2021 04:05:00,1612148700.0,0,2021.0,4,5,0,Normal
UK,Dundee,Ultra-Rapid,1.5,1.5,113.776,0.15,17.25,75.851,150.0,31/01/2021 22:52:00,1612129920.0,6,2021.0,22,52,01/02/2021 00:22:00,1612135320.0,0,2021.0,0,22,0,Normal
UK,Dundee,Rapid,0.58,0.58,11.216,0.18,2.06,19.338,50.0,31/01/2021 23:33:00,1612132380.0,6,2021.0,23,33,01/02/2021 00:08:00,1612134480.0,0,2021.0,0,8,0,Normal
